,practice,pct,rate,rural_urban_code,mean_percentile,num_gps_june,num_gps_sept,CL,PH,PHAS,TOTAL,Value_imd,Value_satisfaction,Value_long_term_health,Value_over_65,Value_under_18,dispensing_patients,total_items,list_size,Principal Supplier,Principal System
5974,M91629,05Y,0.2988505747126437,6.0,0.34111011265072155,4.0,4.0,429.54,96.46,27.0,553.0,43.540377417998286,70.9390308246895,49.116750853506495,8.301807482135349,30.004203446826402,0.0,68872.0,5166.416666666666,EMIS,EMIS Web
5975,M91637,05Y,0.0,6.0,0.555234214907584,2.0,2.0,414.69,97.0,27.0,538.69,5.72517519466073,84.666827963996,58.2417629274549,25.027808676307,19.4549499443826,0.0,59579.0,3662.5,EMIS,EMIS Web
5976,M91639,05Y,0.0,6.0,0.4944731375084133,2.0,2.0,432.0,97.0,27.0,556.0,24.2916800213675,83.6077412595451,65.20516619327189,18.5699039487727,19.6905016008538,0.0,43481.0,1894.0,EMIS,EMIS Web
5977,M91640,05Y,0.05,6.0,0.5888161426606328,2.0,4.0,424.42,97.0,27.0,548.42,40.4506442196532,71.30586053416359,55.503571883564796,15.255706443224499,25.928922276798602,0.0,74254.0,3553.25,EMIS,EMIS Web
5978,M91641,05Y,0.0,6.0,0.5255455476672793,3.0,3.0,417.27,97.0,25.44,539.71,38.7624503968254,57.70551403621489,54.843257722245504,15.150012397718804,25.945945945946,0.0,82262.0,4123.833333333334,EMIS,EMIS Web
5979,M91642,15E,0.0,6.0,0.4511224769848206,2.0,2.0,426.1,86.50999999999998,22.45,535.06,19.7833967766692,81.493611531908,42.769732569525104,20.951650038373,17.5901765157329,0.0,24889.0,1411.75,EMIS,EMIS Web
5980,M91643,05Y,0.017241379310344827,6.0,0.3754650853949837,4.0,4.0,419.4,97.0,25.83,542.2300000000001,31.493383498210893,78.3504315835107,55.8702220893586,16.775278536893,23.107000210216498,0.0,83272.0,4602.833333333333,EMIS,EMIS Web
5981,M91647,05Y,0.0,6.0,0.37097113422050026,3.0,3.0,435.0,97.0,27.0,559.0,39.4015814905815,72.8728072180054,71.1195294556695,19.7013093289689,21.190671031096606,0.0,98228.0,4803.416666666666,EMIS,EMIS Web
5982,M91650,05Y,0.0,6.0,0.5273537903596921,5.0,5.0,428.82,97.0,27.0,552.8199999999998,35.1546783898305,75.0410299976709,58.8688013090233,25.576963794198605,18.8820664831675,0.0,107177.0,4817.416666666666,EMIS,EMIS Web
5983,M91654,05Y,0.1717171717171717,6.0,0.5568238790554529,1.0,1.0,422.41,97.0,27.0,546.41,21.551458588957,86.0940422475349,61.7011761193929,14.444019870080199,22.338555598013002,0.0,40582.0,2610.6666666666665,EMIS,EMIS Web
5984,M91655,05Y,0.22388059701492538,6.0,0.5483808874581233,2.0,,432.0,97.0,27.0,556.0,48.092302448391706,79.1269628744034,60.0819434092198,11.8859333812605,29.192427510184498,0.0,94067.0,4142.583333333333,EMIS,EMIS Web
5985,M91659,05Y,0.061224489795918366,6.0,0.4653903491114558,1.0,1.0,373.60999999999984,81.98,24.12,479.7099999999999,44.9935966101695,44.228081064052105,50.04545090162561,7.5544794188862,33.1622276029056,0.0,51025.0,2447.75,EMIS,EMIS Web
5986,M91660,05Y,0.0410958904109589,6.0,0.4586776504322852,1.0,1.0,423.4,96.1,27.0,546.5,38.9040958126331,61.3917416987558,54.4846019510225,17.4591909155429,23.548616039744505,0.0,28054.0,1396.8333333333335,EMIS,EMIS Web
5987,M92001,06A,0.05970149253731343,6.0,0.4334225548369616,,,424.87,87.0,27.0,538.87,42.96999238430001,69.8130471637633,60.0331912591403,10.948477751756403,25.2224824355972,0.0,86008.0,3577.916666666666,EMIS,EMIS Web
5988,M92002,06A,0.08013937282229965,6.0,0.6053008866092214,7.0,8.0,428.39,87.0,27.0,542.39,27.0388998808105,84.96472774676751,60.254957838049094,25.3039332538737,17.790226460071498,0.0,200693.0,8304.916666666666,EMIS,EMIS Web
5989,M92003,06A,0.0,6.0,0.3295176057066844,2.0,2.0,435.0,97.0,27.0,559.0,38.6729451357466,68.5996417708173,67.86163895061141,21.266968325791897,20.192307692307697,0.0,59576.0,1713.666666666667,EMIS,EMIS Web
5990,M92004,06A,0.0,6.0,0.47752273521303995,1.0,1.0,432.0,95.98,27.0,554.98,37.035566450290396,82.9289532272347,50.8009161720572,21.4212504270584,19.8770071745815,0.0,73935.0,3026.75,EMIS,EMIS Web
5991,M92006,06A,0.0047169811320754715,6.0,0.4625161744959356,,,393.14,97.0,24.64,514.7800000000002,20.6785101292688,79.3689689780628,65.0826136272863,20.679012345679,20.2893518518519,0.0,94293.0,5129.166666666667,TPP,SystmOne
5992,M92007,06A,0.125,6.0,0.4886730264564434,7.0,7.0,404.84,95.49,25.09,525.42,34.5719749244713,77.9765225001908,44.3833401518692,15.1336656094246,22.153753209485,0.0,180121.0,6626.833333333332,EMIS,EMIS Web
5993,M92008,06A,0.046511627906976744,6.0,0.5232537380543226,8.0,8.0,411.87,92.83,26.82,531.52,17.557550687848,82.95991800071559,63.01555138769921,24.1893219783819,17.7219128725843,0.0,246115.0,12422.0,EMIS,EMIS Web
5994,M92009,06A,0.0,6.0,0.6275305698029022,11.0,11.0,427.57,97.0,26.48,551.05,30.5631056649543,63.714929318104716,50.755955097577285,18.9162210338681,20.6930481283422,0.0,284158.0,14378.916666666664,EMIS,EMIS Web
5995,M92010,06A,0.013651877133105802,6.0,0.6129085945714875,5.0,5.0,434.29,97.0,27.0,558.29,14.1090091821119,84.8313679606789,47.8911544366924,25.5865351921115,18.2641958517511,0.0,247258.0,12026.916666666664,EMIS,EMIS Web
5996,M92011,06A,0.0,6.0,0.5355214101749164,4.0,4.0,431.50000000000006,95.89,27.0,554.3900000000001,14.2660305623472,74.61160326094499,54.6685051551107,22.727669606216697,19.2089408888501,0.0,222494.0,11538.5,EMIS,EMIS Web
5997,M92012,06A,0.0,6.0,0.3816884191831388,6.0,7.0,371.81,81.35000000000002,23.22,476.38,36.71528679801921,66.6939306714132,56.92928035387961,14.8206584621858,24.131692437151603,0.0,168920.0,9600.25,EMIS,EMIS Web
5998,M92013,06A,0.0728862973760933,6.0,0.5103592933787052,6.0,6.0,383.44,96.53,27.0,506.97,41.5361920803783,62.3920490482121,56.1284423032189,15.022156573116698,22.8626292466765,0.0,175667.0,6805.583333333334,EMIS,EMIS Web
5999,M92014,06A,0.0,6.0,0.263612709153003,1.0,1.0,387.6,83.18,21.11,491.89,31.4844111549852,80.9782264490032,55.6939127609814,23.000987166831198,15.4787759131293,0.0,32110.0,2001.0,EMIS,EMIS Web
6000,M92015,06A,0.0,6.0,0.3103959176636701,1.0,1.0,283.0,70.75,10.76,364.51,35.9367561576355,60.079270625562,47.259029604992286,16.903331512834498,18.798470780994002,0.0,6197.0,2537.083333333333,EMIS,EMIS Web
6001,M92016,06A,0.04640371229698376,6.0,0.5196413599045417,5.0,5.0,418.83000000000015,97.0,24.35,540.1800000000002,40.8736704759149,58.435130443689296,47.459230908745695,13.0365659777424,23.6652695476225,0.0,206505.0,13467.25,EMIS,EMIS Web
6002,M92019,06A,0.11618257261410789,6.0,0.5216093762763897,6.0,6.0,379.83,68.78999999999999,23.84,472.46,41.4049970400374,66.1644235422255,53.4520276275107,13.627160878367901,24.9493848310232,0.0,161811.0,6413.083333333334,EMIS,EMIS Web
6003,M92022,06A,0.00546448087431694,6.0,0.4380896148348751,2.0,4.0,430.17,96.26,25.66,552.09,29.174185881158,65.2513188471397,51.421449124329996,16.810563737938,24.261046216353503,0.0,79194.0,4091.333333333334,EMIS,EMIS Web
6004,M92024,06A,0.032467532467532464,6.0,0.5125510578985374,8.0,6.0,415.29000000000013,97.0,27.0,539.2900000000002,33.238297463909504,60.6407152122414,56.76901036748861,14.7402901263453,24.989861176103602,0.0,269053.0,13600.583333333336,EMIS,EMIS Web
6005,M92026,06A,0.07868852459016394,6.0,0.5386506669985504,2.0,2.0,404.8000000000001,70.19,27.0,501.9900000000002,28.8586602017068,67.2507659492707,59.895812144531,20.1448151021464,19.948280320662,0.0,87146.0,3841.666666666666,TPP,SystmOne
6006,M92027,06A,0.030864197530864196,6.0,0.5378188367193646,2.0,2.0,389.42,95.25,26.7,511.37,42.2429661330049,76.6545761870205,51.3981849222834,29.4678560442941,15.718240541371904,0.0,104076.0,3184.583333333333,,
6007,M92028,06A,0.0,6.0,0.3370013400352829,7.0,7.0,433.72,84.41,21.72,539.85,41.4321819759134,69.98757928660349,50.7221960601984,7.32925586136595,19.0601427115189,0.0,123587.0,10044.666666666666,EMIS,EMIS Web
6008,M92029,06A,0.0,6.0,0.4588892519291862,4.0,3.0,433.93,93.9,27.0,554.8299999999998,24.875422836752897,93.20092983311778,69.649492978198,19.6476360392507,18.6306868867083,0.0,115666.0,4645.666666666666,EMIS,EMIS Web
6009,M92030,06A,0.0,6.0,0.4820994385118312,2.0,2.0,429.86,94.45,26.18,550.4899999999999,46.297261824324295,75.4526254166874,58.766704400090894,14.532158259891201,23.416463528970603,0.0,100872.0,5298.416666666666,EMIS,EMIS Web
6010,M92031,06A,0.043478260869565216,6.0,0.4434426947386116,,,404.61,95.29,27.0,526.9,37.17844029850749,53.02380028346501,49.24714137109761,9.731074148919632,24.8406653194466,0.0,50218.0,6452.2,,
6011,M92035,06A,0.0,6.0,0.4506844430482748,2.0,2.0,392.1800000000002,87.0,24.56,503.7400000000002,40.27224035507,71.2364689371861,41.14785042505649,10.889230244069,22.7479091995221,0.0,101670.0,6037.454545454546,,
6012,M92039,06A,0.21978021978021978,6.0,0.4518872180060953,4.0,4.0,419.9,97.0,26.8,543.7,30.5068102428394,58.872219648676605,56.369209955174206,15.8779576587796,21.1550435865504,0.0,126007.0,6462.333333333332,EMIS,EMIS Web
6013,M92040,06A,0.020202020202020204,,0.5502749518410909,2.0,2.0,430.98,97.0,27.0,554.98,36.0536970747889,70.7899802848858,65.0135942207601,14.920874152223101,23.5810097965335,0.0,191631.0,7368.250000000001,EMIS,EMIS Web
6014,M92041,06A,0.14102564102564102,6.0,0.43613874381888745,1.0,1.0,412.43,92.9,25.92,531.2499999999999,31.494576580491,59.1877999607675,53.5611498312774,13.1350412505428,24.802431610942307,0.0,59068.0,4584.666666666667,EMIS,EMIS Web
6015,M92042,06A,0.1951219512195122,6.0,0.3155172574160948,3.0,3.0,432.7,96.37,24.0,553.0699999999998,28.6511020348837,90.7215822135107,66.4218910392707,18.1104651162791,17.5058139534884,0.0,21344.0,3466.416666666666,EMIS,EMIS Web
6016,M92043,06A,0.026905829596412557,6.0,0.5000578550238848,3.0,3.0,433.2,97.0,27.0,557.2,19.773369236883894,77.73910704906291,57.1409276286917,21.9420174741859,17.962668784749802,0.0,109102.0,5273.916666666667,EMIS,EMIS Web
6017,M92044,06A,0.0,6.0,0.5302007024723585,3.0,3.0,433.65,94.75,26.9,555.3000000000002,22.5185936837143,94.31222697707693,54.744796331045706,24.2402826855124,18.6902237926973,0.0,78515.0,4287.916666666667,EMIS,EMIS Web
6018,M92607,06A,0.0,6.0,0.5530067616138927,3.0,3.0,434.07,97.0,27.0,558.0699999999998,34.8097482064337,64.5308083061301,49.2006068667443,12.6706254337935,23.6986195727616,0.0,345696.0,13565.75,EMIS,EMIS Web
6019,M92609,06A,0.3,6.0,0.659271096212098,2.0,2.0,390.25,97.0,24.71,511.95999999999987,29.1178749260209,92.4220357834337,56.253952396229714,14.882712398975,22.621722846441894,0.0,91444.0,5207.416666666667,EMIS,EMIS Web
6020,M92612,06A,0.002457002457002457,6.0,0.34013970087297263,2.0,2.0,422.93,92.11,25.880000000000006,540.92,38.613736344217294,77.00906316565829,45.4526571044219,11.714460036607699,22.5198291641245,0.0,122808.0,4110.916666666667,EMIS,EMIS Web
6021,M92627,06A,0.0,6.0,0.5123390768320739,3.0,3.0,430.94000000000005,96.67,27.0,554.61,42.636025015441604,89.50808838137579,64.54076669659861,19.5799876466955,22.643607164916602,0.0,75706.0,3231.5,EMIS,EMIS Web
6022,M92629,06A,0.0,6.0,0.5016548429343741,2.0,2.0,433.19,97.0,27.0,557.19,31.225577686915894,60.1578468663124,54.8715103423251,8.67406542056075,27.832943925233607,0.0,49665.0,3562.333333333333,EMIS,EMIS Web
6023,M92630,06A,0.035398230088495575,6.0,0.4175937975159253,5.0,5.0,432.09,97.0,27.0,556.09,43.564506490990105,87.8953992863546,63.804984090278396,13.0906274206042,25.449264136328395,0.0,157050.0,5319.333333333333,EMIS,EMIS Web
6024,M92640,06A,0.056338028169014086,6.0,0.4436998757329682,1.0,1.0,422.85,95.58,22.55,540.9799999999998,31.5760796041308,77.42621723665859,51.1596228581406,11.440860215053801,20.275268817204303,0.0,29508.0,2432.333333333333,EMIS,EMIS Web
6025,M92647,06A,0.11961722488038277,6.0,0.5382629853502039,2.0,2.0,400.88,86.36,25.75,512.99,36.8851638586059,94.5188403713258,66.6053821172332,23.770221195113894,18.2568504456916,0.0,69019.0,3018.75,EMIS,EMIS Web
6026,M92649,06A,0.0,6.0,0.5605930745080699,4.0,4.0,428.85,94.38,25.5,548.73,43.4946091081594,75.1930133205817,58.677026650946296,18.668831168831197,22.8192640692641,0.0,69359.0,3750.75,EMIS,EMIS Web
6027,M92654,06A,0.0,6.0,0.4718482667781558,2.0,2.0,428.83000000000015,96.04,24.77,549.6400000000001,43.8391960200352,71.5790771833875,59.9246615752475,13.8332430969139,24.531672983215998,0.0,174480.0,7702.583333333332,EMIS,EMIS Web
6028,N81001,01R,0.0,3.0,0.5630508412382291,5.0,5.0,435.0,95.6,26.56,557.1600000000002,12.9204559552014,85.92619702451721,56.57809308089029,29.995693367786398,15.559862187769198,0.0,84290.0,4650.583333333333,EMIS,EMIS Web
6029,N81002,01C,0.0,3.0,0.44786216608403945,9.0,9.0,426.26,86.48,25.44,538.1800000000002,6.75587251480971,89.3356310718435,56.120659241253996,23.825367199545607,18.9547999675404,0.0,185375.0,12591.583333333332,EMIS,EMIS Web
6030,N81005,02F,0.0,3.0,0.4603824430470041,8.0,8.0,434.72,96.9,27.0,558.62,11.517169004749801,95.20686059061492,50.2802955587226,20.035343494588002,19.7901480008836,0.0,157808.0,9261.833333333332,EMIS,EMIS Web
6031,N81006,02F,0.0,3.0,0.4264935561624266,1.0,1.0,434.89,97.0,27.0,558.89,12.872592732327199,89.57408401144491,45.3695215667913,22.678571428571402,18.781746031746,4386.0,117164.0,5088.0,EMIS,EMIS Web
6032,N81007,02E,0.0,4.0,0.5545853584286549,,,424.17000000000013,81.25,26.69,532.1100000000001,19.105853711583897,80.3178497001015,52.946495218420715,19.436832656146606,17.5677974109421,0.0,207087.0,10526.333333333334,TPP,SystmOne
6033,N81008,01R,0.0,3.0,0.5975340783544651,5.0,5.0,429.83,97.0,27.0,553.8299999999998,10.591308920587599,85.2302273275755,62.886829924820994,28.7843304236747,17.5154353842878,0.0,236621.0,9526.75,EMIS,EMIS Web
6034,N81009,02F,0.0,3.0,0.48175041960882997,3.0,3.0,395.54999999999984,67.03999999999999,27.0,489.58999999999986,10.1066106659298,70.5404155133521,58.38647284904821,22.2817869415808,20.4893470790378,0.0,120711.0,7259.083333333334,EMIS,EMIS Web
6035,N81010,01R,0.0,3.0,0.4814901940889783,4.0,4.0,435.0,97.0,27.0,559.0,13.8243075346784,72.9089135898,60.954101342857,21.0526315789474,19.1868893791365,0.0,136748.0,6597.333333333332,EMIS,EMIS Web
6036,N81011,01F,0.0,4.0,0.5977999071956942,11.0,10.0,431.86000000000007,97.0,27.0,555.8600000000001,20.020253485209103,72.2495457425872,49.496652600934404,19.112773009263197,19.811336789326106,0.0,297575.0,14466.083333333336,EMIS,EMIS Web
6037,N81012,02E,0.0,4.0,0.4841803006722595,9.0,12.0,417.24,95.98,26.78,540.0,24.026205621753697,78.1121309475583,59.3147338106592,14.8691312760974,21.611162032793608,0.0,161839.0,10050.833333333334,TPP,SystmOne
6038,N81013,01C,0.0,3.0,0.4361687514407229,5.0,5.0,435.0,97.0,27.0,559.0,16.580180176669298,86.741607185603,54.191544576123,18.5113016367888,19.337490257209694,0.0,174455.0,7791.5,EMIS,EMIS Web
6039,N81014,02E,0.0,4.0,0.4918100682364058,7.0,7.0,406.07,96.99,27.0,530.06,7.03618850549207,85.0383940168415,48.149990415126894,20.3040053256407,21.468989237767698,0.0,146861.0,8994.5,TPP,SystmOne
6040,N81015,01R,0.0,3.0,0.5265997274059767,10.0,10.0,398.44,90.75,27.0,516.19,28.8230957295075,71.5609716302099,50.89188783063111,12.7243751048482,23.9724878376111,0.0,145288.0,11853.666666666664,,
6041,N81016,01R,0.0,3.0,0.5624468680650588,6.0,6.0,434.43000000000006,96.95,27.0,558.3800000000001,27.154681517509694,85.19930396856641,57.239077299746505,11.820009077352,23.2081955520975,0.0,283657.0,18894.33333333333,EMIS,EMIS Web
6042,N81017,02F,0.003676470588235294,3.0,0.583558775346546,3.0,3.0,355.88,76.34,24.0,456.22,12.4329094360087,64.61116066162171,56.78839425628839,20.3362255965293,18.9226319595083,0.0,107974.0,5537.0,,
6043,N81018,02F,0.0,3.0,0.5788773619938893,4.0,4.0,421.79,96.72,27.0,545.51,7.87087340631037,80.26827816666791,43.9225212792054,26.384615384615397,18.7948717948718,2632.0,191646.0,7869.583333333334,EMIS,EMIS Web
6044,N81019,01F,0.0,4.0,0.5268607906777604,11.0,11.0,422.04,97.0,27.0,546.04,44.33129519029701,65.3875486849599,69.0904043654238,14.562944374738601,22.730238393977398,0.0,320800.0,12440.25,EMIS,EMIS Web
6045,N81020,02E,0.0,4.0,0.5040403269959475,10.0,8.0,426.07000000000005,89.9,27.0,542.97,9.8931020940657,60.264543129845286,61.547458477666204,26.747842376396605,17.951428380277,0.0,259088.0,14694.083333333336,TPP,SystmOne
6046,N81021,01C,0.0,3.0,0.4611510523814063,5.0,5.0,418.15,96.53,27.0,541.68,6.211620332956199,76.0548585493717,56.6769927478785,27.5416195248101,16.7544852109261,0.0,130967.0,6029.166666666666,EMIS,EMIS Web
6047,N81022,01C,0.0,3.0,0.4476096958291823,8.0,9.0,423.64,95.27,27.0,545.9100000000002,7.51618846540536,87.044491538425,53.8251404006112,22.1917557810072,18.334704323188,0.0,204635.0,11061.75,EMIS,EMIS Web
6048,N81023,02F,0.0,3.0,0.47865380751341796,13.0,13.0,435.0,96.59,27.0,558.59,24.0544464959301,83.50334311709041,64.7915036974799,18.244987095493396,19.1026404605916,0.0,107214.0,5054.166666666667,,
6049,N81024,02D,0.0,3.0,0.4747529383312551,7.0,7.0,431.92,97.0,27.0,555.92,27.8347490439276,76.49116581904092,60.6738822077413,17.4987080103359,20.822739018087894,0.0,228300.0,9983.75,EMIS,EMIS Web
6050,N81025,02D,0.0,3.0,0.5211300440795552,6.0,8.0,429.49,97.0,27.0,553.49,15.9239869663996,78.31654867764492,42.662163123829,17.2167282259025,21.632312641487,0.0,178150.0,8724.333333333334,EMIS,EMIS Web
6051,N81026,01C,0.0,3.0,0.5030306485671207,,8.0,423.91000000000014,91.65,24.0,539.5600000000002,10.680039032886,84.4411120388389,47.8135625095502,22.1288802376806,20.854420653621602,0.0,181958.0,9825.25,EMIS,EMIS Web
6052,N81027,01C,0.0,3.0,0.5387416561069829,7.0,7.0,421.03,94.19,27.0,542.22,13.915932166302,70.1992291580337,52.6414327110066,24.8303423314734,17.8947368421053,0.0,308209.0,13396.5,EMIS,EMIS Web
6053,N81028,02E,0.05517241379310345,4.0,0.4622628593009966,3.0,3.0,433.43,97.0,26.99,557.4200000000002,21.6985899009625,83.38621135371629,53.1969457771311,15.4693820616543,20.259450411493894,0.0,135182.0,7975.75,TPP,SystmOne
6054,N81029,01C,0.0,3.0,0.4782964485650936,9.0,9.0,435.0,97.0,27.0,559.0,15.137222385381,62.952046451231496,54.5775936239603,22.3282754119759,17.993147332354397,0.0,269729.0,12193.75,EMIS,EMIS Web
6055,N81030,02F,0.0,3.0,0.5945786916543058,9.0,9.0,433.31,96.57,27.0,556.8799999999999,10.638201448917401,92.0610957706797,46.170456366471605,26.936692187371396,16.558821108092502,3982.0,290500.0,12143.416666666664,EMIS,EMIS Web
6056,N81031,02F,0.0,3.0,0.4955437854610316,5.0,4.0,431.7,97.0,27.0,555.7,8.340764347202299,92.91884099557859,51.7234928501692,29.0322580645161,16.9159872385679,0.0,72726.0,5669.083333333332,EMIS,EMIS Web
6057,N81032,01R,0.0,3.0,0.5462462984331987,18.0,17.0,433.63,96.29,27.0,556.92,10.4119393270105,97.4286921147381,51.5597203700482,20.4136379370024,18.881100726895106,0.0,383729.0,23809.91666666667,EMIS,EMIS Web
6058,N81033,01C,0.0,3.0,0.5357957704194221,,6.0,423.2,85.65,25.4,534.25,5.7197393249808215,85.7410088549245,56.095895970548895,25.7606750191767,17.954487343390397,0.0,151220.0,8012.5,EMIS,EMIS Web
6059,N81034,02F,0.0,3.0,0.4706759331740529,7.0,7.0,435.0,95.08,27.0,557.08,14.253029001852903,83.8566007104495,56.9234538067204,17.5086061964615,18.012969337923302,0.0,163726.0,12831.583333333336,EMIS,EMIS Web
6060,N81035,01F,0.0,4.0,0.6798711184330156,8.0,8.0,426.59,97.0,27.0,550.5899999999998,25.560091846476997,70.9989694552368,53.7443703180435,20.5323919473333,18.6814235282893,0.0,220395.0,10174.25,EMIS,EMIS Web
6061,N81036,02E,0.0,4.0,0.4142721626723095,3.0,3.0,429.89,94.14,27.0,551.0300000000002,24.346016971068398,91.49350240329348,48.6689886907335,18.7914041040556,17.7670059783487,0.0,113132.0,6753.75,TPP,SystmOne
6062,N81037,01F,0.0,4.0,0.5531847127148838,6.0,6.0,367.31,77.32000000000002,25.380000000000006,470.01,32.4089340619308,90.38760436670161,57.566703875591294,15.7805292546735,21.1993202233552,0.0,180403.0,8239.333333333332,EMIS,EMIS Web
6063,N81038,02F,0.0,3.0,0.5235112691738554,5.0,5.0,434.92,96.24,27.0,558.16,14.2488253290036,88.0124264730966,51.646234355055,24.833434282253197,17.961841308298,4688.0,155485.0,6847.166666666668,EMIS,EMIS Web
6064,N81039,01R,0.0,3.0,0.5297176070484243,6.0,6.0,417.75000000000006,96.24,27.0,540.99,13.3473969887555,83.0465317158158,58.87413364983279,18.6130691560297,19.8361592684321,0.0,205147.0,10783.0,EMIS,EMIS Web
6065,N81040,02D,0.0,3.0,0.4790410260050736,5.0,5.0,416.31,95.63,26.29,538.23,28.2957022173355,91.02497604038759,55.700558381248506,13.9637163276526,22.2686457760674,0.0,110228.0,5745.5,EMIS,EMIS Web
6066,N81041,02E,0.0,4.0,0.5766500756537027,6.0,6.0,403.32,95.51,27.0,525.8299999999998,24.638373333333305,78.06050552168091,52.59252405483029,18.9578580862048,18.816184415896302,0.0,181957.0,8476.75,TPP,SystmOne
6067,N81042,01C,0.0,3.0,0.4600638614704023,5.0,5.0,429.39,97.0,27.0,553.39,10.4595555863215,88.09255465901741,61.713786589346704,26.411960132890396,19.1666666666667,0.0,151678.0,7191.499999999999,EMIS,EMIS Web
6068,N81043,01R,0.0,3.0,0.6092153825420942,4.0,4.0,350.38999999999993,63.27,24.0,437.65999999999985,10.1456942296252,80.5540218525754,47.9977581907721,24.3753718024985,16.564544913741802,0.0,136092.0,6799.583333333332,EMIS,EMIS Web
6069,N81044,01R,0.0,3.0,0.5002153739043845,5.0,5.0,402.9500000000001,80.08,27.0,510.03,19.6571057519473,73.20726870831079,64.1577525309722,17.9331003494758,19.828257613579602,0.0,203007.0,10034.916666666668,EMIS,EMIS Web
